"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","PCT_ZIP","Address","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality"
"07/03/2015","GRAND LARCENY","FELONY","BRONX",43,40.83173741,-73.852480049,"(40.83173741, -73.852480049)","10473",NA,2494,"2141 Gleason Ave, Bronx, NY 10462, USA","2141","Gleason Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462","4708",NA
"01/28/2015","FELONY ASSAULT","FELONY","BRONX",46,40.853303895,-73.8996664,"(40.853303895, -73.8996664)","10457",NA,2495,"2099-2119 Valentine Ave, Bronx, NY 10457, USA","2099-2119","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"05/27/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX",49,40.856576728,-73.843893678,"(40.856576728, -73.843893678)","10461",NA,2496,"2122 Eastchester Rd, Bronx, NY 10461, USA","2122","Eastchester Road","East Bronx","Bronx","Bronx County","New York","United States","10461",NA,NA
"09/08/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",47,40.884038483,-73.864254855,"(40.884038483, -73.864254855)","10466",NA,2497,"657 E 219th St, Bronx, NY 10467, USA","657","East 219th Street","East Bronx","Bronx","Bronx County","New York","United States","10467","5303",NA
"07/12/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",50,40.871553006,-73.902397688,"(40.871553006, -73.902397688)","10461",NA,2498,"2778-2784 Sedgwick Ave, Bronx, NY 10468, USA","2778-2784","Sedgwick Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"01/22/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.819647203,-73.91934624,"(40.819647203, -73.91934624)","10454",NA,2499,"325 E 153rd St, Bronx, NY 10451, USA","325","East 153rd Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"09/20/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.815441891,-73.821352892,"(40.815441891, -73.821352892)","10465",NA,2500,"240 Huntington Ave, Bronx, NY 10465, USA","240","Huntington Avenue","East Bronx","Bronx","Bronx County","New York","United States","10465","3232",NA
"09/27/2015","ROBBERY","FELONY","BRONX",47,40.873776618,-73.86708173,"(40.873776618, -73.86708173)","10466",NA,2501,"3323 White Plains Rd, Bronx, NY 10467, USA","3323","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467","5702",NA
"07/18/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.816068266,-73.908552085,"(40.816068266, -73.908552085)","10454",NA,2502,"654 Westchester Ave, Bronx, NY 10455, USA","654","Westchester Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","1603",NA
"09/05/2015","GRAND LARCENY","FELONY","BRONX",50,40.869856872,-73.899305167,"(40.869856872, -73.899305167)","10461",NA,2503,"70-98 W 195th St, Bronx, NY 10468, USA","70-98","West 195th Street","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"12/28/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.811946866,-73.906592535,"(40.811946866, -73.906592535)","10454",NA,2504,"520 Tinton Ave, Bronx, NY 10455, USA","520","Tinton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"05/18/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",47,40.884288819,-73.862417185,"(40.884288819, -73.862417185)","10466",NA,2505,"3824 White Plains Rd, Bronx, NY 10467, USA","3824","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"02/20/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",40,40.810275452,-73.925621548,"(40.810275452, -73.925621548)","10454",NA,2506,"331 E 138th St, Bronx, NY 10454, USA","331","East 138th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"07/06/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",44,40.82386862,-73.919402547,"(40.82386862, -73.919402547)","10452",NA,2507,"798 Concourse Village E, Bronx, NY 10451, USA","798","Concourse Village East","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"10/03/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.819594003,-73.910483773,"(40.819594003, -73.910483773)","10454",NA,2508,"741 St Ann's Ave, Bronx, NY 10451, USA","741","Saint Ann's Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"05/19/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",41,40.814176928,-73.898446511,"(40.814176928, -73.898446511)","10459",NA,2509,"717-725 La 65 de Infantería, Bronx, NY 10455, USA","717-725","La 65 de Infantería","Woodstock","Bronx","Bronx County","New York","United States","10455","2105",NA
"11/26/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",41,40.791151867,-73.884371919,"(40.791151867, -73.884371919)","10459",NA,2510,"15-0 Hazen St, East Elmhurst, NY 11370, USA","15-0","Hazen Street","East Elmhurst","Bronx","Bronx County","New York","United States","11370",NA,NA
"05/06/2015","PETIT LARCENY","MISDEMEANOR","BRONX",42,40.835236181,-73.900481452,"(40.835236181, -73.900481452)","10451",NA,2511,"580 Crotona Park S, Bronx, NY 10456, USA","580","Crotona Park South","West Bronx","Bronx","Bronx County","New York","United States","10456","2225",NA
"12/10/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.816325579,-73.918616876,"(40.816325579, -73.918616876)","10454",NA,2512,"370 E 149th St, Bronx, NY 10455, USA","370","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"01/28/2015","GRAND LARCENY","FELONY","BRONX",40,40.81005831,-73.925144953,"(40.81005831, -73.925144953)","10454",NA,2513,"225 Alexander Ave, Bronx, NY 10454, USA","225","Alexander Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"02/14/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",46,40.857406796,-73.905661094,"(40.857406796, -73.905661094)","10457",NA,2514,"25 W 182nd St, Bronx, NY 10453, USA","25","West 182nd Street","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"08/14/2015","ROBBERY","FELONY","BRONX",45,40.834285256,-73.85092772,"(40.834285256, -73.85092772)","10465",NA,2515,"2225 Westchester Ave, Bronx, NY 10462, USA","2225","Westchester Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"10/17/2015","GRAND LARCENY","FELONY","BRONX",52,40.861226356,-73.904368666,"(40.861226356, -73.904368666)","10467",NA,2516,"2377 Grand Ave, Bronx, NY 10468, USA","2377","Grand Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"04/11/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",46,40.845707148,-73.910398033,"(40.845707148, -73.910398033)","10457",NA,2517,"1750 Grand Concourse, Bronx, NY 10457, USA","1750","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"05/15/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",42,40.832509874,-73.909497941,"(40.832509874, -73.909497941)","10451",NA,2518,"1225-1227 Webster Ave, Bronx, NY 10456, USA","1225-1227","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","3373",NA
"05/19/2015","PETIT LARCENY","MISDEMEANOR","BRONX",47,40.882051545,-73.855395281,"(40.882051545, -73.855395281)","10466",NA,2519,"937 E 220th St, Bronx, NY 10469, USA","937","East 220th Street","East Bronx","Bronx","Bronx County","New York","United States","10469",NA,NA
"07/19/2015","FELONY ASSAULT","FELONY","BRONX",47,40.894634176,-73.858395352,"(40.894634176, -73.858395352)","10466",NA,2520,"655-661 E 234th St, Bronx, NY 10466, USA","655-661","East 234th Street","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA
"09/29/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.823476232,-73.871160279,"(40.823476232, -73.871160279)","10473",NA,2521,"920 Metcalf Ave, Bronx, NY 10473, USA","920","Metcalf Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"09/09/2015","HARRASSMENT 2","VIOLATION","BRONX",47,40.882750922,-73.854981494,"(40.882750922, -73.854981494)","10466",NA,2522,"939 E 221st St, Bronx, NY 10469, USA","939","East 221st Street","East Bronx","Bronx","Bronx County","New York","United States","10469","1015",NA
"06/22/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",44,40.843071553,-73.909534172,"(40.843071553, -73.909534172)","10452",NA,2523,"1648 Morris Ave, Bronx, NY 10457, USA","1648","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"08/13/2015","FELONY ASSAULT","FELONY","BRONX",47,40.886052491,-73.8614443,"(40.886052491, -73.8614443)","10466",NA,2524,"3908 White Plains Rd, Bronx, NY 10466, USA","3908","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10466","3018",NA
"10/29/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",40,40.812227638,-73.918517122,"(40.812227638, -73.918517122)","10454",NA,2525,"449 E 144th St, Bronx, NY 10454, USA","449","East 144th Street","West Bronx","Bronx","Bronx County","New York","United States","10454","1017",NA
"10/18/2015","CRIMINAL TRESPASS","MISDEMEANOR","BRONX",49,40.864329724,-73.867393455,"(40.864329724, -73.867393455)","10461",NA,2526,"2542A White Plains Rd, Bronx, NY 10467, USA","2542A","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"08/24/2015","CRIMINAL TRESPASS","MISDEMEANOR","BRONX",47,40.875606059,-73.836201196,"(40.875606059, -73.836201196)","10466",NA,2527,"1955-1999 Burke Ave, Bronx, NY 10469, USA","1955-1999","Burke Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469","3184",NA
"11/15/2015","GRAND LARCENY","FELONY","BRONX",40,40.809673472,-73.920192789,"(40.809673472, -73.920192789)","10454",NA,2528,"455 E 140th St, Bronx, NY 10454, USA","455","East 140th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"10/24/2015","BURGLARY","FELONY","BRONX",40,40.817107337,-73.930455066,"(40.817107337, -73.930455066)","10454",NA,2529,"100-110 E 144th St, Bronx, NY 10451, USA","100-110","East 144th Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"07/02/2015","ROBBERY","FELONY","BRONX",44,40.833776359,-73.918429299,"(40.833776359, -73.918429299)","10452",NA,2530,"1175 Grand Concourse, Bronx, NY 10452, USA","1175","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"12/08/2015","ROBBERY","FELONY","BRONX",47,40.876542887,-73.853176168,"(40.876542887, -73.853176168)","10466",NA,2531,"1131 E 214th St, Bronx, NY 10469, USA","1131","East 214th Street","East Bronx","Bronx","Bronx County","New York","United States","10469","2411",NA
"06/13/2015","FELONY ASSAULT","FELONY","BRONX",50,40.875964811,-73.910501899,"(40.875964811, -73.910501899)","10461",NA,2532,"25-27 Fort Charles Pl, Bronx, NY 10463, USA","25-27","Fort Charles Place","West Bronx","Bronx","New York County","New York","United States","10463","6704","New York"
"04/07/2015","GRAND LARCENY","FELONY","BRONX",46,40.857429431,-73.899949375,"(40.857429431, -73.899949375)","10457",NA,2533,"198 E 183rd St, Bronx, NY 10458, USA","198","East 183rd Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"10/28/2015","PETIT LARCENY","MISDEMEANOR","BRONX",50,40.87531687,-73.91025327,"(40.87531687, -73.91025327)","10461",NA,2534,"31-33 Marble Hill Ave, Bronx, NY 10463, USA","31-33","Marble Hill Avenue","West Bronx","Bronx","New York County","New York","United States","10463","6901","New York"
"12/25/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.881444863,-73.827359419,"(40.881444863, -73.827359419)","10465",NA,2535,"3321-3325 De Lavall Ave, Bronx, NY 10475, USA","3321-3325","De Lavall Avenue","East Bronx","Bronx","Bronx County","New York","United States","10475","1301",NA
"12/11/2015","HARRASSMENT 2","VIOLATION","BRONX",45,40.826104646,-73.819271913,"(40.826104646, -73.819271913)","10465",NA,2536,"630-636 Logan Ave, Bronx, NY 10465, USA","630-636","Logan Avenue","East Bronx","Bronx","Bronx County","New York","United States","10465","2336",NA
"10/19/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.812309517,-73.914098886,"(40.812309517, -73.914098886)","10454",NA,2537,"463 St Ann's Ave, Bronx, NY 10455, USA","463","Saint Ann's Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"10/21/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.863338448,-73.896469785,"(40.863338448, -73.896469785)","10467",NA,2538,"2537 Grand Concourse, Bronx, NY 10468, USA","2537","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"07/21/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",44,40.82705345,-73.916883805,"(40.82705345, -73.916883805)","10452",NA,2539,"283 E 163rd St, Bronx, NY 10451, USA","283","East 163rd Street","Fleetwood - Concourse Village","Bronx","Bronx County","New York","United States","10451","3201",NA
"10/19/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.82518926,-73.876472041,"(40.82518926, -73.876472041)","10473",NA,2540,"1041 Ward Ave, Bronx, NY 10472, USA","1041","Ward Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","5905",NA
"09/09/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.836403673,-73.866184268,"(40.836403673, -73.866184268)","10473",NA,2541,"1434-1436 Taylor Ave, Bronx, NY 10460, USA","1434-1436","Taylor Avenue","East Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"06/30/2015","HARRASSMENT 2","VIOLATION","BRONX",47,40.882051545,-73.855395281,"(40.882051545, -73.855395281)","10466",NA,2542,"937 E 220th St, Bronx, NY 10469, USA","937","East 220th Street","East Bronx","Bronx","Bronx County","New York","United States","10469",NA,NA
"05/09/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.823876276,-73.891862968,"(40.823876276, -73.891862968)","10459",NA,2543,"1035-1039 La 65 de Infantería, Bronx, NY 10459, USA","1035-1039","La 65 de Infantería","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"05/28/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.81456926,-73.911574331,"(40.81456926, -73.911574331)","10454",NA,2544,"574 Eagle Ave, Bronx, NY 10455, USA","574","Eagle Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"03/08/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.835692071,-73.870359653,"(40.835692071, -73.870359653)","10473",NA,2545,"1730 Cross Bronx Expy, Bronx, NY 10472, USA","1730","Cross Bronx Expressway","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"07/26/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.816366145,-73.867626311,"(40.816366145, -73.867626311)","10473",NA,2546,"1689-1705 Randall Ave, Bronx, NY 10473, USA","1689-1705","Randall Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"04/15/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.806482362,-73.91771863,"(40.806482362, -73.91771863)","10454",NA,2547,"218A St Ann's Ave, Bronx, NY 10454, USA","218A","Saint Ann's Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"05/28/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",47,40.886802591,-73.84687149,"(40.886802591, -73.84687149)","10466",NA,2548,"1107-1111 E 229th St, Bronx, NY 10466, USA","1107-1111","East 229th Street","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA
"03/09/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.844077376,-73.918593768,"(40.844077376, -73.918593768)","10452",NA,2549,"1530 Jesup Ave, Bronx, NY 10452, USA","1530","Jesup Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"09/12/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",42,40.825859654,-73.899812566,"(40.825859654, -73.899812566)","10451",NA,2550,"819 E 166th St, Bronx, NY 10459, USA","819","East 166th Street","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"12/21/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",42,40.836446851,-73.904017601,"(40.836446851, -73.904017601)","10451",NA,2551,"1451 Washington Ave, Bronx, NY 10456, USA","1451","Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"08/27/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",43,40.83823407,-73.854576191,"(40.83823407, -73.854576191)","10473",NA,2552,"1550-1594 Odell St, Bronx, NY 10462, USA","1550-1594","Odell Street","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"07/07/2015","DANGEROUS DRUGS","FELONY","BRONX",41,40.818407371,-73.887507503,"(40.818407371, -73.887507503)","10459",NA,2553,"856-858 Faile St, Bronx, NY 10474, USA","856-858","Faile Street","West Bronx","Bronx","Bronx County","New York","United States","10474",NA,NA
"01/02/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",47,40.889749104,-73.845906263,"(40.889749104, -73.845906263)","10466","1073 E 233rd St, Bronx, NY 10466, USA",2554,"1073 E 233rd St, Bronx, NY 10466, USA","1073","East 233rd Street","East Bronx","Bronx","Bronx County","New York","United States","10466","3333",NA
"05/23/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",47,40.88367976,-73.833450905,"(40.88367976, -73.833450905)","10466",NA,2555,"3555 Bivona St, Bronx, NY 10475, USA","3555","Bivona Street","East Bronx","Bronx","Bronx County","New York","United States","10475",NA,NA
"09/13/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.825734695,-73.918926948,"(40.825734695, -73.918926948)","10452",NA,2556,"265-269 E 161st St, Bronx, NY 10451, USA","265-269","East 161st Street","Fleetwood - Concourse Village","Bronx","Bronx County","New York","United States","10451","3503",NA
"01/08/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.816073648,-73.884021535,"(40.816073648, -73.884021535)","10459","730a Whittier St, Bronx, NY 10474, USA",2557,"730a Whittier St, Bronx, NY 10474, USA","730a","Whittier Street","West Bronx","Bronx","Bronx County","New York","United States","10474","6004",NA
"10/29/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",48,40.844378053,-73.890550184,"(40.844378053, -73.890550184)","10457",NA,2558,"1945 Clinton Ave, Bronx, NY 10457, USA","1945","Clinton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","6503",NA
"06/18/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",42,40.841651786,-73.898722613,"(40.841651786, -73.898722613)","10451",NA,2559,"3975-4029 Third Ave, Bronx, NY 10457, USA","3975-4029","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
