"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","premise"
"03/17/2015","FELONY ASSAULT","FELONY","BRONX",45,40.843043275,-73.846466227,"(40.843043275, -73.846466227)",9694,"2618 E Tremont Ave, Bronx, NY 10461, USA","2618","East Tremont Avenue","East Bronx","Bronx","Bronx County","New York","United States","10461","2806",NA,NA
"06/28/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",81,40.681684463,-73.918348531,"(40.681684463, -73.918348531)",9695,"399-401 Chauncey St, Brooklyn, NY 11233, USA","399-401","Chauncey Street","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11233",NA,NA,NA
"04/18/2015","FELONY ASSAULT","FELONY","BROOKLYN",77,40.677509956,-73.947000859,"(40.677509956, -73.947000859)",9696,"75 New York Ave, Brooklyn, NY 11216, USA","75","New York Avenue","Crown Heights","Brooklyn","Kings County","New York","United States","11216","3206",NA,NA
"07/24/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",24,40.796955705,-73.968258173,"(40.796955705, -73.968258173)",9697,"832 Amsterdam Ave, New York, NY 10025, USA","832","Amsterdam Avenue","Upper West Side","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"12/11/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",63,40.627367716,-73.921963472,"(40.627367716, -73.921963472)",9698,"1161-1165 E 56th St, Brooklyn, NY 11234, USA","1161-1165","East 56th Street","Flatlands","Brooklyn","Kings County","New York","United States","11234","2411",NA,NA
"03/18/2015","FORGERY","FELONY","MANHATTAN",18,40.761431104,-73.984049836,"(40.761431104, -73.984049836)",9699,"159-199 W 50th St, New York, NY 10019, USA","159-199","West 50th Street","Midtown","Manhattan","New York County","New York","United States","10019",NA,"New York",NA
"09/15/2015","GRAND LARCENY","FELONY","QUEENS",103,40.706291226,-73.796419434,"(40.706291226, -73.796419434)",9700,"89-38-89-48 164th St, Jamaica, NY 11432, USA","89-38-89-48","164th Street","Jamaica","Queens","Queens County","New York","United States","11432","5142",NA,NA
"05/15/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",76,40.675109492,-74.001685029,"(40.675109492, -74.001685029)",9701,"150 Mill St, Brooklyn, NY 11231, USA","150","Mill Street","Red Hook","Brooklyn","Kings County","New York","United States","11231","3207",NA,NA
"08/24/2015","GRAND LARCENY","FELONY","QUEENS",104,40.70200892,-73.880079635,"(40.70200892, -73.880079635)",9702,"73-16 71st St, Flushing, NY 11385, USA","73-16","71st Street","Flushing","Queens","Queens County","New York","United States","11385",NA,NA,NA
"04/14/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN",28,40.809596838,-73.949785598,"(40.809596838, -73.949785598)",9703,"235 Dr Martin Luther King Jr Blvd, New York, NY 10027, USA","235","Doctor Martin Luther King Junior Boulevard","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"03/25/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.829868672,-73.881384934,"(40.829868672, -73.881384934)",9704,"1242-1244 Evergreen Ave, Bronx, NY 10472, USA","1242-1244","Evergreen Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","2303",NA,NA
"08/31/2015","BURGLARY","FELONY","STATEN ISLAND",120,40.614106742,-74.079313357,"(40.614106742, -74.079313357)",9705,"31 Studio Ln, Staten Island, NY 10304, USA","31","Studio Lane","Park Hill","Staten Island","Richmond County","New York","United States","10304","4792",NA,NA
"02/07/2015","FRAUDS","MISDEMEANOR","STATEN ISLAND",121,40.58692579,-74.164083716,"(40.58692579, -74.164083716)",9706,"123-125 Richmond Hill Rd, Staten Island, NY 10314, USA","123-125","Richmond Hill Road","Heartland Village","Staten Island","Richmond County","New York","United States","10314","7584",NA,NA
"11/05/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",76,40.674749917,-73.997769895,"(40.674749917, -73.997769895)",9707,"476 Smith St, Brooklyn, NY 11231, USA","476","Smith Street","Carroll Gardens","Brooklyn","Kings County","New York","United States","11231","3935",NA,NA
"09/11/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.840415684,-73.91083162,"(40.840415684, -73.91083162)",9708,"239 E 172nd St, Bronx, NY 10457, USA","239","East 172nd Street","Claremont","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"05/06/2015","HARRASSMENT 2","VIOLATION","QUEENS",113,40.687668154,-73.775865559,"(40.687668154, -73.775865559)",9709,"116-0-116-4 Merrick Blvd, Jamaica, NY 11434, USA","116-0-116-4","Merrick Boulevard","Jamaica","Queens","Queens County","New York","United States","11434",NA,NA,NA
"12/15/2015","HARRASSMENT 2","VIOLATION","QUEENS",100,40.579343129,-73.834861407,"(40.579343129, -73.834861407)",9710,"166 Beach 114th St, Rockaway Park, NY 11694, USA","166","Beach 114th Street","Rockaway Park","Queens","Queens County","New York","United States","11694",NA,NA,NA
"01/06/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.824664073,-73.891930338,"(40.824664073, -73.891930338)",9711,"1051 Westchester Ave, Bronx, NY 10459, USA","1051","Westchester Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"04/19/2015","GRAND LARCENY","FELONY","BROOKLYN",73,40.666464662,-73.904103595,"(40.666464662, -73.904103595)",9712,"411-419 Blake Ave, Brooklyn, NY 11212, USA","411-419","Blake Avenue","Brownsville","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"03/23/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.816325579,-73.918616876,"(40.816325579, -73.918616876)",9713,"370 E 149th St, Bronx, NY 10455, USA","370","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"04/24/2015","GRAND LARCENY","FELONY","MANHATTAN",18,40.763800684,-73.973786302,"(40.763800684, -73.973786302)",9714,"2 W 58th St, New York, NY 10019, USA","2","West 58th Street","Midtown","Manhattan","New York County","New York","United States","10019",NA,"New York",NA
"03/14/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",49,40.860904187,-73.843200251,"(40.860904187, -73.843200251)",9715,"2400 Eastchester Rd, Bronx, NY 10469, USA","2400","Eastchester Road","East Bronx","Bronx","Bronx County","New York","United States","10469","5916",NA,NA
"11/07/2015","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN",75,40.66475956,-73.894042144,"(40.66475956, -73.894042144)",9716,"625 Livonia Ave, Brooklyn, NY 11207, USA","625","Livonia Avenue","East New York","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"11/07/2015","GRAND LARCENY","FELONY","BROOKLYN",94,40.721713313,-73.950649098,"(40.721713313, -73.950649098)",9717,"334 Driggs Ave, Brooklyn, NY 11222, USA","334","Driggs Avenue","Greenpoint","Brooklyn","Kings County","New York","United States","11222",NA,NA,NA
"12/10/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",114,40.754972311,-73.946354503,"(40.754972311, -73.946354503)",9718,"41-2-41-16 10th St, Long Island City, NY 11101, USA","41-2-41-16","10th Street","Long Island City","Queens","Queens County","New York","United States","11101",NA,NA,NA
"07/22/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",20,40.778531252,-73.98741453,"(40.778531252, -73.98741453)",9719,"10 Freedom Pl, New York, NY 10069, USA","10","Freedom Place","Upper West Side","Manhattan","New York County","New York","United States","10069",NA,"New York",NA
"01/07/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",40,40.81005831,-73.925144953,"(40.81005831, -73.925144953)",9720,"225 Alexander Ave, Bronx, NY 10454, USA","225","Alexander Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"12/03/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",43,40.820323791,-73.862722853,"(40.820323791, -73.862722853)",9721,"730-732 Taylor Ave, Bronx, NY 10473, USA","730-732","Taylor Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA,NA
"07/06/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",6,40.732241562,-73.992637117,"(40.732241562, -73.992637117)",9722,"39-41 E 10th St, New York, NY 10003, USA","39-41","East 10th Street","Lower Manhattan","Manhattan","New York County","New York","United States","10003",NA,"New York",NA
"08/24/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.82506009,-73.868862808,"(40.82506009, -73.868862808)",9723,"1725 Bruckner Blvd, Bronx, NY 10472, USA","1725","Bruckner Boulevard","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"07/09/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",20,40.772251545,-73.989997127,"(40.772251545, -73.989997127)",9724,"20 West End Ave, New York, NY 10023, USA","20","West End Avenue","Lincoln Square","Manhattan","New York County","New York","United States","10023","7809","New York",NA
"03/04/2015","OTHER STATE LAWS (NON PENAL LA","MISDEMEANOR","BROOKLYN",78,40.671250013,-73.991205492,"(40.671250013, -73.991205492)",9725,"466 3rd Ave, Brooklyn, NY 11215, USA","466","3rd Avenue","Gowanus","Brooklyn","Kings County","New York","United States","11215","3813",NA,NA
"09/18/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.828704996,-73.927978585,"(40.828704996, -73.927978585)",9726,"15-43 E 161st St, Bronx, NY 10451, USA","15-43","East 161st Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"09/04/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",43,40.833952779,-73.876134149,"(40.833952779, -73.876134149)",9727,"1609-1615 E 174th St, Bronx, NY 10472, USA","1609-1615","East 174th Street","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"09/09/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",121,40.58692579,-74.164083716,"(40.58692579, -74.164083716)",9728,"123-125 Richmond Hill Rd, Staten Island, NY 10314, USA","123-125","Richmond Hill Road","Heartland Village","Staten Island","Richmond County","New York","United States","10314","7584",NA,NA
"04/02/2015","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN",71,40.668080536,-73.950670755,"(40.668080536, -73.950670755)",9729,"crowne garden, 1185 Carroll St, Brooklyn, NY 11225, USA","1185","Carroll Street","Crown Heights","Brooklyn","Kings County","New York","United States","11225",NA,NA,"crowne garden"
"05/17/2015","HARRASSMENT 2","VIOLATION","QUEENS",114,40.769353293,-73.920121968,"(40.769353293, -73.920121968)",9730,"26-48 30th St, Astoria, NY 11102, USA","26-48","30th Street","Astoria","Queens","Queens County","New York","United States","11102",NA,NA,NA
"12/28/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",50,40.877075659,-73.90609966,"(40.877075659, -73.90609966)",9731,"199 W 230th St, Bronx, NY 10463, USA","199","West 230th Street","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA,NA
"12/04/2015","BURGLARY","FELONY","MANHATTAN",9,40.730522568,-73.984724732,"(40.730522568, -73.984724732)",9732,"325 E 12th St, New York, NY 10003, USA","325","East 12th Street","Lower Manhattan","Manhattan","New York County","New York","United States","10003",NA,"New York",NA
"06/29/2015","GRAND LARCENY","FELONY","BROOKLYN",72,40.664401568,-73.988636367,"(40.664401568, -73.988636367)",9733,"235-237 16th St, Brooklyn, NY 11215, USA","235-237","16th Street","Park Slope","Brooklyn","Kings County","New York","United States","11215",NA,NA,NA
"01/30/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",24,40.794515091,-73.966323533,"(40.794515091, -73.966323533)",9734,"795 Columbus Ave, New York, NY 10025, USA","795","Columbus Avenue","Upper West Side","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"06/15/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",41,40.820015256,-73.88697368,"(40.820015256, -73.88697368)",9735,"901 Bryant Ave, Bronx, NY 10474, USA","901","Bryant Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474",NA,NA,NA
"06/20/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","MANHATTAN",6,40.733951744,-74.002880864,"(40.733951744, -74.002880864)",9736,"225 West 4th Street, New York, NY 10014, USA","225","West 4th Street","Lower Manhattan","Manhattan","New York County","New York","United States","10014","3147","New York",NA
"05/23/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.812783376,-73.909239373,"(40.812783376, -73.909239373)",9737,"528-546 Jackson Ave, Bronx, NY 10455, USA","528-546","Jackson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"06/07/2015","GRAND LARCENY","FELONY","BROOKLYN",75,40.677712084,-73.865111058,"(40.677712084, -73.865111058)",9738,"530 Eldert Lane, Brooklyn, NY 11208, USA","530","Eldert Lane","Cypress Hills","Brooklyn","Kings County","New York","United States","11208","3307",NA,NA
"12/11/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","MANHATTAN",6,40.731656704,-74.01030637,"(40.731656704, -74.01030637)",9739,"376 West St, New York, NY 10014, USA","376","West Street","Lower Manhattan","Manhattan","New York County","New York","United States","10014",NA,"New York",NA
"12/24/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",81,40.680347223,-73.930035241,"(40.680347223, -73.930035241)",9740,"139 Chauncey St, Brooklyn, NY 11233, USA","139","Chauncey Street","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11233",NA,NA,NA
"11/27/2015","GRAND LARCENY","FELONY","MANHATTAN",14,40.750430768,-73.989282176,"(40.750430768, -73.989282176)",9741,"154 W 34th St, New York, NY 10001, USA","154","West 34th Street","Midtown","Manhattan","New York County","New York","United States","10001","2102","New York",NA
"12/21/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",67,40.654286487,-73.922915873,"(40.654286487, -73.922915873)",9742,"47 E 58th St, Brooklyn, NY 11203, USA","47","East 58th Street","East Flatbush","Brooklyn","Kings County","New York","United States","11203","3711",NA,NA
"03/18/2015","GRAND LARCENY","FELONY","MANHATTAN",5,40.713143696,-74.004059506,"(40.713143696, -74.004059506)",9743,"17 Centre St, New York, NY 10013, USA","17","Centre Street","Lower Manhattan","Manhattan","New York County","New York","United States","10013",NA,"New York",NA
"11/06/2015","DANGEROUS WEAPONS","MISDEMEANOR","MANHATTAN",9,40.723658594,-73.9910218,"(40.723658594, -73.9910218)",9744,"229 Chrystie St, New York, NY 10002, USA","229","Chrystie Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"07/29/2015","FELONY ASSAULT","FELONY","BRONX",52,40.865361376,-73.893545374,"(40.865361376, -73.893545374)",9745,"270-286 Valentine Ave, Bronx, NY 10458, USA","270-286","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458","4450",NA,NA
"10/27/2015","FORGERY","FELONY","QUEENS",113,40.668517882,-73.766251122,"(40.668517882, -73.766251122)",9746,"143-98 Farmers Blvd, Jamaica, NY 11434, USA","143-98","Farmers Boulevard","Jamaica","Queens","Queens County","New York","United States","11434","4742",NA,NA
"11/05/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.809787512,-73.922399831,"(40.809787512, -73.922399831)",9747,"401 E 139th St, Bronx, NY 10454, USA","401","East 139th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"07/13/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",20,40.782869759,-73.980751522,"(40.782869759, -73.980751522)",9748,"2193 Broadway, New York, NY 10024, USA","2193","Broadway","Upper West Side","Manhattan","New York County","New York","United States","10024",NA,"New York",NA
"11/13/2015","DANGEROUS WEAPONS","FELONY","BROOKLYN",69,40.648706769,-73.905130941,"(40.648706769, -73.905130941)",9749,"9721-9799 Foster Ave, Brooklyn, NY 11236, USA","9721-9799","Foster Avenue","Canarsie","Brooklyn","Kings County","New York","United States","11236",NA,NA,NA
"09/09/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",114,40.770781285,-73.917260908,"(40.770781285, -73.917260908)",9750,"2464-2468 31st St, Astoria, NY 11102, USA","2464-2468","31st Street","Astoria","Queens","Queens County","New York","United States","11102",NA,NA,NA
"03/19/2015","GRAND LARCENY","FELONY","MANHATTAN",14,40.75506923,-73.987671622,"(40.75506923, -73.987671622)",9751,"570 7th Ave, New York, NY 10018, USA","570","7th Avenue","Midtown","Manhattan","New York County","New York","United States","10018",NA,"New York",NA
"04/04/2015","FELONY ASSAULT","FELONY","QUEENS",106,40.677605279,-73.82821878,"(40.677605279, -73.82821878)",9752,"110-11-110-15 Rockaway Blvd, South Ozone Park, NY 11420, USA","110-11-110-15","Rockaway Boulevard","South Ozone Park","Queens","Queens County","New York","United States","11420",NA,NA,NA
"11/21/2015","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN",7,40.720663793,-73.988063995,"(40.720663793, -73.988063995)",9753,"146 Ludlow St, New York, NY 10002, USA","146","Ludlow Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"02/12/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN",23,40.791882345,-73.938422952,"(40.791882345, -73.938422952)",9754,"2124-2130 1st Avenue, New York, NY 10029, USA","2124-2130","1st Avenue","East Harlem","Manhattan","New York County","New York","United States","10029","3306","New York",NA
"06/26/2015","FRAUDS","MISDEMEANOR","MANHATTAN",13,40.742929499,-73.990795459,"(40.742929499, -73.990795459)",9755,"25-27 W 24th St, New York, NY 10010, USA","25-27","West 24th Street","Midtown","Manhattan","New York County","New York","United States","10010",NA,"New York",NA
"11/18/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",69,40.641199094,-73.897920648,"(40.641199094, -73.897920648)",9756,"1625-1645 Rockaway Pkwy, Brooklyn, NY 11236, USA","1625-1645","Rockaway Parkway","Canarsie","Brooklyn","Kings County","New York","United States","11236",NA,NA,NA
"07/20/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","STATEN ISLAND",123,40.536744384,-74.239475237,"(40.536744384, -74.239475237)",9757,"58-60 Winant Pl, Staten Island, NY 10309, USA","58-60","Winant Place","Charleston","Staten Island","Richmond County","New York","United States","10309","1313",NA,NA
"09/26/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.841801801,-73.87533888,"(40.841801801, -73.87533888)",9758,"1133-1145 Supervising Fire Dispatcher Dennis Patrick O'Connell Pl, Bronx, NY 10460, USA","1133-1145","Supervising Fire Dispatcher Dennis Patrick O'Connell Place",NA,"Bronx","Bronx County","New York","United States","10460","2316",NA,NA
