CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
475848657,01/01/2015,12:00:00,04/06/2015,03:05:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999347,227795,40.791916091,-73.94547966,"(40.791916091, -73.94547966)"
392617047,01/01/2015,12:00:00,04/06/2015,03:05:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,999125,227918,40.792254069,-73.946281125,"(40.792254069, -73.946281125)"
510005587,01/01/2015,12:00:00,04/06/2015,03:11:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999243,227082,40.789959275,-73.945856841,"(40.789959275, -73.945856841)"
103740445,01/01/2015,00:01:00,01/30/2015,23:59:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,BAR/NIGHT CLUB,,,982982,205425,40.730528979,-74.004576525,"(40.730528979, -74.004576525)"
735081290,01/01/2015,15:30:00,02/01/2015,16:00:00,04/05/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,975017,165774,40.621691199,-74.033260753,"(40.621691199, -74.033260753)"
877523903,01/01/2015,00:01:00,04/04/2015,23:59:00,04/05/2015,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
438742787,01/01/2015,08:00:00,04/03/2015,12:30:00,04/03/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,REAR OF,RESIDENCE - APT. HOUSE,,,997999,156900,40.597328035,-73.950492564,"(40.597328035, -73.950492564)"
731588991,01/01/2015,08:00:00,04/03/2015,12:35:00,04/03/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,DOCTOR/DENTIST OFFICE,,,1000327,158445,40.60156483,-73.942105978,"(40.60156483, -73.942105978)"
813638297,01/01/2015,08:00:00,04/03/2015,12:40:00,04/03/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,DOCTOR/DENTIST OFFICE,,,995361,161610,40.610259726,-73.959984009,"(40.610259726, -73.959984009)"
396281919,01/01/2015,08:00:00,04/03/2015,12:45:00,04/03/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,FACTORY/WAREHOUSE,,,999675,163017,40.614115193,-73.944443476,"(40.614115193, -73.944443476)"
429962804,01/01/2015,08:00:00,04/03/2015,12:50:00,04/03/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,SHOE,,,999641,162228,40.61194961,-73.944567736,"(40.61194961, -73.944567736)"
613180643,01/01/2015,03:00:00,03/30/2015,17:30:00,04/03/2015,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,TELECOMM. STORE,,,1030386,244420,40.837439463,-73.833270322,"(40.837439463, -73.833270322)"
379418204,01/01/2015,00:01:00,01/31/2015,23:59:00,04/03/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,,STREET,,,1026407,205133,40.729627146,-73.847896548,"(40.729627146, -73.847896548)"
348605391,01/01/2015,18:00:00,04/01/2015,17:00:00,04/02/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1019453,212465,40.749782057,-73.872948576,"(40.749782057, -73.872948576)"
257477542,01/01/2015,00:01:00,01/31/2015,23:59:00,04/02/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,COMMERCIAL BUILDING,,,986284,203541,40.725357715,-73.992663132,"(40.725357715, -73.992663132)"
516286743,01/01/2015,00:01:00,04/02/2015,17:00:00,04/02/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,COMMERCIAL BUILDING,,,997248,183869,40.671353345,-73.953144904,"(40.671353345, -73.953144904)"
417816282,01/01/2015,00:01:00,03/02/2015,00:01:00,04/01/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,994819,182712,40.668180871,-73.961903028,"(40.668180871, -73.961903028)"
795894363,01/01/2015,00:01:00,01/01/2015,00:02:00,04/01/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1029423,191612,40.692500383,-73.837105388,"(40.692500383, -73.837105388)"
276724401,01/01/2015,00:00:00,04/01/2015,11:00:00,04/01/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1014970,238620,40.821587212,-73.889008768,"(40.821587212, -73.889008768)"
382543414,01/01/2015,12:00:00,03/30/2015,05:51:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,999569,227672,40.791578107,-73.944678204,"(40.791578107, -73.944678204)"
124180035,01/01/2015,12:00:00,03/30/2015,05:55:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,999833,228147,40.792881393,-73.943723688,"(40.792881393, -73.943723688)"
314229754,01/01/2015,12:00:00,03/30/2015,05:55:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,999833,228147,40.792881393,-73.943723688,"(40.792881393, -73.943723688)"
567628286,01/01/2015,12:00:00,03/30/2015,06:00:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,999957,228371,40.793495993,-73.94327534,"(40.793495993, -73.94327534)"
741420751,01/01/2015,12:00:00,03/30/2015,06:30:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999194,228041,40.792591555,-73.946031662,"(40.792591555, -73.946031662)"
860674561,01/01/2015,12:00:00,03/30/2015,06:35:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999057,227795,40.791916581,-73.946526976,"(40.791916581, -73.946526976)"
291465053,01/01/2015,12:00:00,03/30/2015,06:45:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,998862,227442,40.790948016,-73.947231973,"(40.790948016, -73.947231973)"
725941622,01/01/2015,12:00:00,03/30/2015,06:50:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,998799,227328,40.790635221,-73.947459736,"(40.790635221, -73.947459736)"
720342097,01/01/2015,12:00:00,03/30/2015,06:55:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,PUBLIC BUILDING,,,998672,227099,40.790006885,-73.947918871,"(40.790006885, -73.947918871)"
891417578,01/01/2015,11:00:00,01/06/2015,17:00:00,03/30/2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,,CHECK CASHING BUSINESS,,,1012978,236701,40.816326803,-73.896214158,"(40.816326803, -73.896214158)"
267458266,01/01/2015,08:00:00,03/30/2015,11:20:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,RESIDENCE - APT. HOUSE,,,995783,157786,40.599763087,-73.958470662,"(40.599763087, -73.958470662)"
428097423,01/01/2015,08:00:00,03/30/2015,11:00:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,TELECOMM. STORE,,,997704,152568,40.585438015,-73.951563457,"(40.585438015, -73.951563457)"
613592545,01/01/2015,08:00:00,03/30/2015,11:05:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,GROCERY/BODEGA,,,998038,155622,40.593820122,-73.950354737,"(40.593820122, -73.950354737)"
672118063,01/01/2015,08:00:00,03/30/2015,11:10:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,SMALL MERCHANT,,,994967,158292,40.601152978,-73.961408306,"(40.601152978, -73.961408306)"
239716779,01/01/2015,08:00:00,03/30/2015,11:15:00,03/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,RESTAURANT/DINER,,,995713,157357,40.598585659,-73.958723462,"(40.598585659, -73.958723462)"
726688259,01/01/2015,12:00:00,03/29/2015,12:00:00,03/29/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,,,1000186,154751,40.5914258,-73.942622451,"(40.5914258, -73.942622451)"
321661950,01/01/2015,12:00:00,03/27/2015,18:00:00,03/29/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,90,INSIDE,RESIDENCE - PUBLIC HOUSING,,BORINQUEN PLAZA I,1000565,196256,40.705347323,-73.941157446,"(40.705347323, -73.941157446)"
319760459,01/01/2015,12:00:00,03/28/2015,13:00:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999368,227309,40.790582117,-73.945404914,"(40.790582117, -73.945404914)"
851569596,01/01/2015,12:00:00,03/28/2015,13:05:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,TELECOMM. STORE,,,999501,227549,40.791240623,-73.944924059,"(40.791240623, -73.944924059)"
170778622,01/01/2015,12:00:00,03/28/2015,13:05:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999501,227549,40.791240623,-73.944924059,"(40.791240623, -73.944924059)"
235095432,01/01/2015,12:00:00,03/28/2015,13:20:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,GROCERY/BODEGA,,,999637,227795,40.791915591,-73.944432345,"(40.791915591, -73.944432345)"
142059986,01/01/2015,12:00:00,03/28/2015,13:25:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999637,227795,40.791915591,-73.944432345,"(40.791915591, -73.944432345)"
384669105,01/01/2015,12:00:00,03/28/2015,13:45:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,DEPARTMENT STORE,,,999769,228033,40.792568606,-73.943955086,"(40.792568606, -73.943955086)"
326699101,01/01/2015,12:00:00,03/28/2015,13:45:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999769,228033,40.792568606,-73.943955086,"(40.792568606, -73.943955086)"
364958436,01/01/2015,12:00:00,03/28/2015,13:45:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999895,228259,40.793188693,-73.943499516,"(40.793188693, -73.943499516)"
384305784,01/01/2015,12:00:00,03/28/2015,14:10:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,1000278,228951,40.79508736,-73.942114659,"(40.79508736, -73.942114659)"
471479017,01/01/2015,12:00:00,03/28/2015,14:20:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,,,,,
194653704,01/01/2015,00:01:00,03/23/2015,00:01:00,03/28/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,OTHER,,,985381,166792,40.624490137,-73.995927158,"(40.624490137, -73.995927158)"
205647788,01/01/2015,02:00:00,03/27/2015,11:30:00,03/27/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1011751,250275,40.853587401,-73.900591356,"(40.853587401, -73.900591356)"
983992284,01/01/2015,01:00:00,,,03/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,,OTHER,,,1057567,206607,40.733469507,-73.735453939,"(40.733469507, -73.735453939)"
257748620,01/01/2015,00:00:00,03/24/2015,08:40:00,03/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,OPPOSITE OF,STREET,,,989324,201924,40.72091822,-73.981696562,"(40.72091822, -73.981696562)"
518802827,01/01/2015,00:00:00,03/27/2015,23:00:00,03/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,DRUG STORE,,,1003403,250192,40.853381645,-73.930767772,"(40.853381645, -73.930767772)"
805111177,01/01/2015,00:00:00,03/13/2015,08:00:00,03/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,DRUG STORE,,,1003403,250192,40.853381645,-73.930767772,"(40.853381645, -73.930767772)"
307056960,01/01/2015,00:00:00,03/13/2015,08:00:00,03/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,BEAUTY & NAIL SALON,,,1003652,250642,40.854616218,-73.929866393,"(40.854616218, -73.929866393)"
977387683,01/01/2015,00:00:00,03/27/2015,08:00:00,03/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,DRUG STORE,,,1003907,251102,40.855878217,-73.928943261,"(40.855878217, -73.928943261)"
340315690,01/01/2015,00:00:00,03/13/2015,08:00:00,03/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,DRUG STORE,,,1003907,251102,40.855878217,-73.928943261,"(40.855878217, -73.928943261)"
812073926,01/01/2015,07:00:00,03/25/2015,16:00:00,03/26/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1029423,191612,40.692500383,-73.837105388,"(40.692500383, -73.837105388)"
121526722,01/01/2015,00:01:00,01/31/2015,00:01:00,03/26/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,REAR OF,FAST FOOD,,,1025141,204019,40.726575435,-73.85247111,"(40.726575435, -73.85247111)"
849910032,01/01/2015,00:01:00,01/31/2015,00:01:00,03/26/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,,OTHER,,,1025275,204128,40.726873992,-73.851986989,"(40.726873992, -73.851986989)"
609883306,01/01/2015,00:01:00,03/20/2015,15:00:00,03/26/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1019564,217483,40.763554733,-73.872521606,"(40.763554733, -73.872521606)"
358974873,01/01/2015,00:01:00,,,03/25/2015,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,,,,,
587016502,01/01/2015,12:00:00,03/20/2015,12:00:00,03/24/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,,OTHER,,,999664,168618,40.629488788,-73.944470308,"(40.629488788, -73.944470308)"
857434648,01/01/2015,12:00:00,03/23/2015,13:00:00,03/23/2015,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,BOULEVARD,1016953,180592,40.662307857,-73.882126228,"(40.662307857, -73.882126228)"
668701271,01/01/2015,08:00:00,03/23/2015,09:00:00,03/23/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,RESIDENCE - APT. HOUSE,,,999694,152498,40.585242635,-73.944399089,"(40.585242635, -73.944399089)"
572838498,01/01/2015,08:00:00,03/23/2015,09:10:00,03/23/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,REAR OF,COMMERCIAL BUILDING,,,998473,152622,40.585585034,-73.948794739,"(40.585585034, -73.948794739)"
178922235,01/01/2015,08:00:00,01/01/2015,09:15:00,03/23/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,ABANDONED BUILDING,,,998174,152359,40.584863626,-73.949871763,"(40.584863626, -73.949871763)"
121138241,01/01/2015,08:00:00,03/23/2015,09:20:00,03/23/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,REAR OF,RESTAURANT/DINER,,,997704,152568,40.585438015,-73.951563457,"(40.585438015, -73.951563457)"
168912607,01/01/2015,08:00:00,03/23/2015,09:30:00,03/23/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,PARKING LOT/GARAGE (PUBLIC),,,997307,152707,40.585820136,-73.952992493,"(40.585820136, -73.952992493)"
605611205,01/01/2015,00:01:00,03/18/2015,22:05:00,03/20/2015,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,,,,,
659086097,01/01/2015,00:01:00,01/16/2015,00:01:00,03/20/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE - APT. HOUSE,,,1035582,217768,40.764258491,-73.814696271,"(40.764258491, -73.814696271)"
959406552,01/01/2015,00:00:00,,,03/20/2015,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,47,INSIDE,RESIDENCE - PUBLIC HOUSING,,BOSTON SECOR,,,,,
876209684,01/01/2015,15:00:00,03/19/2015,18:00:00,03/19/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,REAR OF,RESIDENCE-HOUSE,,,1023700,249073,40.850242968,-73.857405473,"(40.850242968, -73.857405473)"
870812896,01/01/2015,08:00:00,03/19/2015,16:10:00,03/19/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,GROCERY/BODEGA,,,990288,155782,40.594267956,-73.978260158,"(40.594267956, -73.978260158)"
102332939,01/01/2015,08:00:00,03/19/2015,16:15:00,03/19/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,DRY CLEANER/LAUNDRY,,,992951,155979,40.594806468,-73.968671129,"(40.594806468, -73.968671129)"
351223253,01/01/2015,08:00:00,03/19/2015,16:20:00,03/19/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,FOOD SUPERMARKET,,,999980,157975,40.600275398,-73.943356666,"(40.600275398, -73.943356666)"
777789422,01/01/2015,00:01:00,03/18/2015,15:00:00,03/19/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1031818,247363,40.845509528,-73.828074348,"(40.845509528, -73.828074348)"
670992623,01/01/2015,13:00:00,02/20/2015,14:30:00,03/18/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,79,INSIDE,RESIDENCE - PUBLIC HOUSING,,SUMNER,1000647,193271,40.697154046,-73.94086896,"(40.697154046, -73.94086896)"
